Parent,Child,Parent_size,Child_size,Parent_box_no,Child_box_no,Order,Overlap_perc,Participant_id,Image,Rotation_difference,Sym_axis_overlap
31299.0,31301.0,40320.0,13824.0,1.0,3.0,Parent to Child,0.8527018229166666,3064.0,EVA - 85021.jpg,90.0,0.07423312883435583
31299.0,31302.0,40320.0,13824.0,1.0,4.0,Parent to Child,0.8791413483796297,3064.0,EVA - 85021.jpg,90.0,0.5778364116094987
31299.0,31303.0,40320.0,13824.0,1.0,5.0,Parent to Child,0.9826388888888888,3064.0,EVA - 85021.jpg,90.0,0.731750219876869
31299.0,31304.0,40320.0,13824.0,1.0,6.0,Parent to Child,0.96875,3064.0,EVA - 85021.jpg,90.0,0.07423312883435583
31301.0,31302.0,13824.0,13824.0,3.0,4.0,Parent to Child,0.9723668981481481,3064.0,EVA - 85021.jpg,90.0,0.10642040457343888
31303.0,31304.0,13824.0,13824.0,5.0,6.0,Parent to Child,0.9758391203703703,3064.0,EVA - 85021.jpg,90.0,0.10642040457343888
31305.0,31306.0,140700.0,82176.0,0.0,1.0,Parent to Child,0.9946832471547791,3064.0,FLICKR-AES -farm9_8084_8336470757_4787d1f1c5.jpg,91.97972951095824,0.05010351966873706
31311.0,31313.0,51142.000000000015,40787.99999999999,0.0,2.0,Parent to Child,0.8883113474416867,3064.0,COCO - 000000022340.jpg,102.50764373091432,0.058823529411764705
31317.0,31318.0,6083.0,6083.0,3.0,4.0,Parent to Child,0.961433719462907,3064.0,CAT2000 -169.jpg,94.17569815295674,0.1590013140604468
31363.0,31362.0,105798.0,12100.0,1.0,0.0,Child to Parent,1.0,3067.0,MIRFLICKR25 - im14193.jpg,90.0,0.08569405099150142
31414.0,31413.0,256360.0,250937.0,1.0,0.0,Child to Parent,0.9969574036511156,3085.0,anne-appleby_crocus-2012.jpg,89.72451504673523,0.021984011627906978
31415.0,31413.0,491401.0000000001,250937.0,2.0,0.0,Child to Parent,0.9997454024383274,3085.0,anne-appleby_crocus-2012.jpg,89.72451504673523,0.03148479427549195
31416.0,31413.0,491401.00000000006,250937.0,3.0,0.0,Child to Parent,0.9995247246100251,3085.0,anne-appleby_crocus-2012.jpg,89.72451504673523,0.02880143112701252
31415.0,31414.0,491401.0000000001,256360.0,2.0,1.0,Child to Parent,0.9990799203551881,3085.0,anne-appleby_crocus-2012.jpg,89.72451504673523,0.03197674418604651
31416.0,31414.0,491401.00000000006,256360.0,3.0,1.0,Child to Parent,0.9988580849431957,3085.0,anne-appleby_crocus-2012.jpg,89.72451504673523,0.029251453488372093
31415.0,31416.0,491401.0000000001,491401.00000000006,2.0,3.0,Parent to Child,0.9912059433673825,3085.0,anne-appleby_crocus-2012.jpg,89.72451504673523,0.016033986569823216
31423.0,31425.0,56279.00000000001,3569.9999999999986,0.0,2.0,Parent to Child,0.9848604688556634,3085.0,david-burliuk_landscape-in-new-mexico-1942.jpg,4.23190958311956,0.0
31430.0,31431.0,48972.0,48972.0,2.0,3.0,Parent to Child,0.9930039028510179,3085.0,nicolae-darascu_still-life-with-pumpkin.jpg,90.40043278121496,0.06612021857923497
31433.0,31432.0,155556.0,5928.0,1.0,0.0,Child to Parent,1.0,3085.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,90.0,0.827683615819209
31433.0,31434.0,155556.0,24492.0,1.0,2.0,Parent to Child,0.9294871794871795,3085.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,90.0,0.6388101983002833
31433.0,31435.0,155556.0,24492.0,1.0,3.0,Parent to Child,0.9294871794871795,3085.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,90.0,0.040293040293040296
31434.0,31435.0,24492.0,24492.0,2.0,3.0,Parent to Child,1.0,3085.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,90.0,0.17138810198300283
31446.0,31447.0,7130.000000000001,7129.999999999998,1.0,2.0,Parent to Child,0.9427016179508254,3085.0,georges-braque_the-pink-napkin-1933.jpg,88.83383475875033,0.16099476439790575
31449.0,31450.0,3888.0000000000027,3887.999999999998,4.0,5.0,Parent to Child,0.9237933593087356,3085.0,georges-braque_the-pink-napkin-1933.jpg,88.83383475875033,0.3160621761658031
31452.0,31453.0,116955.0,15515.0,1.0,2.0,Parent to Child,1.0,3085.0,ion-pacea_natur-static-cu-vas-i-fructe.jpg,117.50424212281358,0.0008223684210526315
31466.0,31467.0,194832.0,194832.0,0.0,1.0,Parent to Child,0.9888827297363882,3085.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,128.99099404250546,0.027270678386297046
31468.0,31466.0,244727.99999999994,194832.0,2.0,0.0,Child to Parent,0.870883937299618,3085.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,128.99099404250546,0.03367922810850173
31468.0,31467.0,244727.99999999994,194832.0,2.0,1.0,Child to Parent,0.8709450173155469,3085.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,128.99099404250546,0.03380662609871535
31473.0,31474.0,10692.0,10692.0,4.0,5.0,Parent to Child,0.9907407407407407,3085.0,henri-fantin-latour_bowl-of-fruit-1857.jpg,90.0,0.10341880341880341
31475.0,31476.0,28728.0,28728.0,0.0,1.0,Parent to Child,0.9911410470620997,3085.0,john-ferren_rock-totems-1948.jpg,90.0,0.06272680145152928
31480.0,31479.0,198404.0,40300.0,1.0,0.0,Child to Parent,1.0,3085.0,henri-edmond-cross_a-garden-in-provence-1901.jpg,0.0,0.0
31484.0,31485.0,9671.999999999998,9671.999999999998,0.0,1.0,Parent to Child,0.9888437793437742,3085.0,jimmy-ernst_aeroflower-1942.jpg,90.4340506321394,0.16
31541.0,31542.0,20000.0,20000.0,0.0,1.0,Parent to Child,1.0,3097.0,hiro-yamagata_marriage-1986.jpg,0.0,1.0
31590.0,31591.0,20000.0,20000.0,0.0,1.0,Parent to Child,0.94575,3109.0,ad-reinhardt_abstract-painting-1957.jpg,90.0,0.10245554614733277
31613.0,31611.0,46455.0,22880.000000000007,2.0,0.0,Child to Parent,0.9836347043389814,3112.0,EVA - 441655.jpg,89.76082843107437,0.06510138740661686
31613.0,31612.0,46455.0,22785.0,2.0,1.0,Child to Parent,0.9198216900209892,3112.0,EVA - 441655.jpg,89.76082843107437,0.06456776947705443
31617.0,31619.0,13940.000000000002,740.0,0.0,2.0,Parent to Child,1.0,3112.0,MemCat - n03670208_3334.jpg,0.4214068645213871,0.0
31738.0,31739.0,161354.9969182909,8132.000189781191,0.0,1.0,Parent to Child,0.9999999999999998,3121.0,basil-beattie_circus-1984.jpg,48.89313015802834,0.0
31743.0,31744.0,38126.99976524711,5292.0002148151425,1.0,2.0,Parent to Child,1.0,3121.0,martiros-saryan_egyptian-night-1912.jpg,0.0,0.0
31781.0,31782.0,138335.0,25667.999999999993,0.0,1.0,Parent to Child,0.934523136414717,3124.0,EVA - 3272.jpg,86.80990549839085,0.052930883639545054
31790.0,31789.0,190548.0,10440.0,1.0,0.0,Child to Parent,0.9827586206896551,3124.0,EVA - 41389.jpg,90.0,0.0
31825.0,31823.0,28860.0,7400.0,2.0,0.0,Child to Parent,0.9766216216216216,3124.0,MIRFLICKR25 - im12013.jpg,90.0,0.0
31825.0,31824.0,28860.0,7400.0,2.0,1.0,Child to Parent,1.0,3124.0,MIRFLICKR25 - im12013.jpg,90.0,0.0
31899.0,31898.0,66347.9992296696,66347.99922966957,1.0,0.0,Child to Parent,0.9939033581174777,3130.0,genevieve-asse_shared-space-2004.jpg,90.0,0.04693560899922421
31902.0,31901.0,201993.99600070732,85535.99875169992,1.0,0.0,Child to Parent,1.0,3130.0,denise-green_forces-at-play-1989.jpg,12.826467828378682,0.036260113874737786
31901.0,31903.0,85535.99875169992,31499.999813735478,0.0,2.0,Parent to Child,0.8746050156806778,3130.0,denise-green_forces-at-play-1989.jpg,12.826467828378682,0.0
31902.0,31903.0,201993.99600070732,31499.999813735478,1.0,2.0,Parent to Child,1.0000000000000002,3130.0,denise-green_forces-at-play-1989.jpg,12.826467828378682,0.001854140914709518
31906.0,31904.0,68562.99911448362,23699.999944865707,2.0,0.0,Child to Parent,1.0,3130.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,1.5878414251676958,0.04501488095238095
31906.0,31905.0,68562.99911448362,6504.000281512736,2.0,1.0,Child to Parent,0.9912341752186427,3130.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,1.5878414251676958,0.8398876404494382
31915.0,31913.0,117315.99796104434,31999.999821186066,2.0,0.0,Child to Parent,1.0,3130.0,ilya-mashkov_still-life-fruits-1910.jpg,0.0,0.052170100832968
31915.0,31914.0,117315.99796104434,2912.000157594679,2.0,1.0,Child to Parent,1.0,3130.0,ilya-mashkov_still-life-fruits-1910.jpg,0.0,0.0
31919.0,31918.0,207251.99579185256,2162.0001426935214,1.0,0.0,Child to Parent,1.0,3130.0,georges-braque_the-pink-napkin-1933.jpg,0.0,0.0
31924.0,31922.0,177287.99651944643,4356.000165224076,2.0,0.0,Child to Parent,1.0,3130.0,forrest-bess_untitled-1967.jpg,90.0,0.0
31924.0,31923.0,177287.99651944643,42255.999607920654,2.0,1.0,Child to Parent,0.9748201441548267,3130.0,forrest-bess_untitled-1967.jpg,90.0,0.06946039035591274
31928.0,31929.0,139827.0,1998.0,0.0,1.0,Parent to Child,1.0,3133.0,janos-mattis-teutsch_white-cross-1918.jpg,90.77382807004614,0.0
31949.0,31948.0,58072.0,6192.0,1.0,0.0,Child to Parent,0.8138750358722991,3133.0,andre-dunoyer-de-segonzac_still-life-with-peaches-and-umbrella.jpg,18.0556620772838,0.027491408934707903
31978.0,31976.0,167826.0,110536.0,2.0,0.0,Child to Parent,0.9832950351016864,3133.0,anne-appleby_jasmine-2000.jpg,90.0,0.0
31978.0,31977.0,167826.0,65378.0,2.0,1.0,Child to Parent,0.8752944415552633,3133.0,anne-appleby_jasmine-2000.jpg,90.0,0.0
32003.0,32002.0,55800.0,24400.0,1.0,0.0,Child to Parent,0.98,3136.0,EVA - 333631.jpg,0.0,0.6387912860154603
32045.0,32046.0,52900.0,2714.0,0.0,1.0,Parent to Child,1.0,3139.0,EVA - 60459.jpg,89.33298368200272,0.20477815699658702
32059.0,32060.0,52100.0,6157.0,0.0,1.0,Parent to Child,1.0,3139.0,MIRFLICKR25 - im2910.jpg,90.0,0.1956521739130435
32069.0,32068.0,231568.99999999997,25500.0,1.0,0.0,Child to Parent,0.9647294176978912,3139.0,EVA - 337336.jpg,54.95823023918713,0.0
32087.0,32086.0,41919.0,8217.0,1.0,0.0,Child to Parent,1.0,3148.0,EVA - 522484.jpg,90.0,0.12173038229376258
32119.0,32118.0,200823.0,8463.0,1.0,0.0,Child to Parent,1.0,3148.0,EVA - 14942.jpg,90.0,0.10960144927536232
32137.0,32138.0,59898.0,9309.0,0.0,1.0,Parent to Child,0.9672897196261683,3148.0,EVA - 710077.jpg,0.0,0.0
32153.0,32152.0,130909.9959313871,105671.99690520774,1.0,0.0,Child to Parent,0.838769029718938,3151.0,EVA - 345387.jpg,29.75683348931077,0.05182858424949518
32159.0,32160.0,108251.99639081972,107507.99642324465,0.0,1.0,Parent to Child,0.9886845631409305,3151.0,MemCat - n07574602_27391.jpg,90.0,0.037116564417177915
32351.0,32349.0,150429.99716192484,100388.99841037393,2.0,0.0,Child to Parent,0.9725866381236703,3169.0,anne-appleby_jasmine-2000.jpg,0.0,0.03510298810559907
32351.0,32350.0,150429.99716192484,48505.99970477817,2.0,1.0,Child to Parent,0.9872799243272458,3169.0,anne-appleby_jasmine-2000.jpg,0.0,0.9010445299615173
32356.0,32357.0,50399.99950230124,50399.99950230123,0.0,1.0,Parent to Child,0.9518840791114398,3169.0,edward-avedisian_beach-ball-1960.jpg,90.88787433921367,0.047861906630051
32403.0,32404.0,57290.0,4717.0,0.0,1.0,Parent to Child,0.9339622641509434,3205.0,constantine-maleas_church-with-trees-1920.jpg,0.0,0.0
32455.0,32450.0,43680.0,1368.0,20.0,15.0,Child to Parent,1.0,3205.0,maria-primachenko_dear-taras-hryhorovych-whatever-you-see-here-is-yours-1982.jpg,6.395252059071282,0.5534591194968553
32564.0,32565.0,9750.0,9750.0,1.0,2.0,Parent to Child,0.9832307692307692,3217.0,joan-snyder_sigh-2006.jpg,90.0,0.135498320268757
32579.0,32581.0,420.0,420.0,2.0,4.0,Parent to Child,0.9494047619047619,3217.0,camille-bombois_port-de-boulogne-1927.jpg,90.0,0.491869918699187
32580.0,32582.0,420.0,420.0,3.0,5.0,Parent to Child,0.9333333333333333,3217.0,camille-bombois_port-de-boulogne-1927.jpg,90.0,0.491869918699187
32598.0,32597.0,4318.000000000001,4317.999999999995,2.0,1.0,Child to Parent,0.9618402979030322,3217.0,chaim-soutine_the-table.jpg,88.34650038785985,0.26593406593406593
32602.0,32603.0,34000.0,34000.0,0.0,1.0,Parent to Child,0.995,3217.0,john-hoyland_dido-1979.jpg,90.0,0.06201947719118401
32606.0,32607.0,3519.0,3519.0,0.0,1.0,Parent to Child,0.9830207445296959,3217.0,gerrit-dou_still-life-with-candle.jpg,90.0,0.18847352024922118
32625.0,32626.0,31683.999999999996,31683.999999999996,0.0,1.0,Parent to Child,0.9718596452743906,3220.0,COCO - 000000268146.jpg,91.3698741333111,0.11423220973782772
32721.0,32720.0,131043.99771285061,72617.99903535843,1.0,0.0,Child to Parent,1.0,3226.0,denise-green_forces-at-play-1989.jpg,101.03055054096718,0.040387182910547395
32721.0,32722.0,131043.99771285061,27579.99988883735,1.0,2.0,Parent to Child,0.9799388725585763,3226.0,denise-green_forces-at-play-1989.jpg,101.03055054096718,0.0
32728.0,32729.0,122847.99790346634,37055.999756932266,0.0,1.0,Parent to Child,1.0,3226.0,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,0.27070500964901356,0.0
32889.0,32888.0,157748.0,38000.0,1.0,0.0,Child to Parent,1.0,3241.0,joan-hernandez-pijuan_iris-blau-1997.jpg,0.0,0.9120221096269
32893.0,32892.0,91439.99999999996,57525.0,1.0,0.0,Child to Parent,0.9970011569058906,3241.0,alexey-zubov_st-petersburg-view-of-the-winter-palace-of-peter-i-1716.jpg,0.2810043087199005,0.9063116370808678
32908.0,32907.0,91555.99711477768,19600.00001192093,1.0,0.0,Child to Parent,1.0,3244.0,MIRFLICKR25 - im15245.jpg,0.0,0.9119356280733125
32989.0,32990.0,35099.99954998495,35099.99954998495,0.0,1.0,Parent to Child,0.9857692311378247,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.10245554614733277
32995.0,32989.0,176489.99342620405,35099.99954998495,6.0,0.0,Child to Parent,1.0,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.0307809717629102
32995.0,32990.0,176489.99342620405,35099.99954998495,6.0,1.0,Child to Parent,1.0,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.8238780694326842
32991.0,32992.0,89504.99723106637,89504.99723106637,2.0,3.0,Parent to Child,0.9941176471275717,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.04208695652173913
32995.0,32991.0,176489.99342620405,89504.99723106637,6.0,2.0,Child to Parent,1.0,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.8205217391304348
32995.0,32992.0,176489.99342620405,89504.99723106637,6.0,3.0,Child to Parent,1.0,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.030695078640284118
32994.0,32993.0,30185.999759435712,30185.999759435672,5.0,4.0,Child to Parent,0.9913536078816794,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.11781888997078871
32995.0,32993.0,176489.99342620405,30185.999759435672,6.0,4.0,Child to Parent,1.0,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.030695078640284118
32995.0,32994.0,176489.99342620405,30185.999759435712,6.0,5.0,Child to Parent,1.0,3250.0,kazuo-nakamura_spatial-concept-1968.jpg,0.0,0.824732229795521
33044.0,33043.0,40295.999999999985,35904.0,1.0,0.0,Child to Parent,0.8517424869709125,3262.0,joan-hernandez-pijuan_iris-blau-1997.jpg,54.89505839309362,0.06875584658559401
33053.0,33054.0,65280.0,65280.0,1.0,2.0,Parent to Child,0.9843941482843137,3262.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.041926541926541924
33055.0,33056.0,31648.0,31648.0,3.0,4.0,Parent to Child,0.9941860465116279,3262.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.11781888997078871
33066.0,33067.0,132275.0,132275.0,0.0,1.0,Parent to Child,0.9923284823284824,3262.0,paul-feeley_untitled.jpg,89.79812451958321,0.03309628008752735
33066.0,33068.0,132275.0,37050.0,0.0,2.0,Parent to Child,0.9806877559305611,3262.0,paul-feeley_untitled.jpg,89.79812451958321,0.450936329588015
33067.0,33068.0,132275.0,37050.0,1.0,2.0,Parent to Child,0.9822262270185258,3262.0,paul-feeley_untitled.jpg,89.79812451958321,0.0
33075.0,33076.0,102600.0,102600.0,0.0,1.0,Parent to Child,0.9890350877192983,3262.0,ad-reinhardt_abstract-painting-1957.jpg,90.0,0.05759162303664921
33115.0,33116.0,56000.0,56000.0,0.0,1.0,Parent to Child,0.9785714285714285,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.0530469092503288
33117.0,33115.0,189120.0,56000.0,2.0,0.0,Child to Parent,1.0,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.8211310828583954
33118.0,33115.0,189120.0,56000.0,3.0,0.0,Child to Parent,1.0,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.0530469092503288
33119.0,33115.0,122130.00000000003,56000.0,4.0,0.0,Child to Parent,0.9999966742936222,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.06707584392810172
33120.0,33115.0,179832.0,56000.0,5.0,0.0,Child to Parent,1.0,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.7803594914511179
33117.0,33116.0,189120.0,56000.0,2.0,1.0,Child to Parent,1.0,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.03827902562480228
33118.0,33116.0,189120.0,56000.0,3.0,1.0,Child to Parent,1.0,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,1.0
33119.0,33116.0,122130.00000000003,56000.0,4.0,1.0,Child to Parent,0.9996271081994715,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.051249604555520405
33120.0,33116.0,179832.0,56000.0,5.0,1.0,Child to Parent,1.0,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.037962670041126224
33117.0,33118.0,189120.0,189120.0,2.0,3.0,Parent to Child,0.9891497461928934,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.02740656851642129
33117.0,33119.0,189120.0,122130.00000000003,2.0,4.0,Parent to Child,0.9575972260349211,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.041883383520394196
33118.0,33119.0,189120.0,122130.00000000003,3.0,4.0,Parent to Child,0.9569870149471527,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.04434711196277032
33120.0,33119.0,179832.0,122130.00000000003,5.0,4.0,Child to Parent,0.9189391774471662,3265.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,46.9212472231803,0.041883383520394196
33137.0,33138.0,7420.0,7420.0,0.0,1.0,Parent to Child,0.9206199460916442,3265.0,joan-snyder_sigh-2006.jpg,90.0,0.7740963855421686
33139.0,33140.0,8960.0,8960.0,2.0,3.0,Parent to Child,0.903125,3265.0,joan-snyder_sigh-2006.jpg,90.0,0.6258234519104084
33141.0,33142.0,12600.0,12600.0,4.0,5.0,Parent to Child,0.9676984126984127,3265.0,joan-snyder_sigh-2006.jpg,90.0,0.11297852474323063
33175.0,33176.0,23039.999957084656,1675.0001870095734,0.0,1.0,Parent to Child,0.8793000959445084,3268.0,BSD - 188063.jpg,43.50028117180186,0.013546798029556651
33200.0,33201.0,28199.99987781048,28199.99987781048,0.0,1.0,Parent to Child,0.9300080661212534,3268.0,EVA - 29164.jpg,83.57485424858625,0.0735826296743064
33205.0,33204.0,58799.999421834975,58799.99942183495,1.0,0.0,Child to Parent,0.9338187834047782,3268.0,COCO - 000000022340.jpg,4.141376358640144,0.43071519795657726
33215.0,33216.0,196861.99604040393,196861.99604040393,0.0,1.0,Parent to Child,0.99086161883451,3268.0,AADB - farm1_329_20012633540_412149c7b8_b.jpg,90.0,0.028713811105837685
33217.0,33218.0,20000.0,20000.0,0.0,1.0,Parent to Child,0.8827000017076738,3268.0,CAT2000 -025.jpg,90.0,0.10245554614733277
33233.0,33232.0,58800.0,20000.0,1.0,0.0,Child to Parent,0.9212,3271.0,EVA - 14942.jpg,0.0,0.6037256562235394
33257.0,33256.0,138535.0,53800.0,1.0,0.0,Child to Parent,0.9758364312267658,3271.0,MIRFLICKR25 - im12928.jpg,0.0,0.4537483559842174
33274.0,33272.0,257553.9945952297,30361.999856591214,2.0,0.0,Child to Parent,1.0,3274.0,richard-tuttle_two-with-any-2-1-1999.jpg,0.0,0.8241563055062167
33274.0,33273.0,257553.9945952297,17390.000052452087,2.0,1.0,Child to Parent,1.0,3274.0,richard-tuttle_two-with-any-2-1-1999.jpg,0.0,0.8256983240223463
33286.0,33284.0,174446.99658772355,3654.0001578331007,2.0,0.0,Child to Parent,1.0,3274.0,forrest-bess_untitled-1967.jpg,0.5980665893541754,0.0
33286.0,33285.0,174446.99658772355,39515.9996612668,2.0,1.0,Child to Parent,1.0000000000000002,3274.0,forrest-bess_untitled-1967.jpg,0.5980665893541754,0.0
33321.0,33320.0,114432.0,1872.0,1.0,0.0,Child to Parent,0.9615384615384616,3277.0,ding-yanyong_vase-with-lemons-1972.jpg,0.0,0.9700272479564033
33323.0,33322.0,50676.0,31464.0,1.0,0.0,Child to Parent,0.9824561403508771,3277.0,mikalojus-ciurlionis_deluge-iv-1904-1.jpg,0.0,0.3535580524344569
33373.0,33374.0,12936.000000000004,1470.0000000000005,3.0,4.0,Parent to Child,0.9673888196874876,3280.0,EVA - 231067.jpg,88.97654049660953,0.2621145374449339
33399.0,33400.0,50093.99999999999,10933.999999999998,0.0,1.0,Parent to Child,0.9966466834438081,3280.0,COCO - 000000037038.jpg,0.6089893264080644,0.0
33399.0,33401.0,50093.99999999999,10933.999999999998,0.0,2.0,Parent to Child,0.9904026175585541,3280.0,COCO - 000000037038.jpg,0.6089893264080644,0.0
33408.0,33409.0,46170.0,11399.999999999993,1.0,2.0,Parent to Child,0.9801844299057637,3280.0,MIRFLICKR25 - im1060.jpg,0.24582441145808787,0.0
33446.0,33443.0,214526.0,23836.999999999996,3.0,0.0,Child to Parent,0.929574534500968,3280.0,COCO - 000000240323.jpg,10.543178658209456,0.0
33446.0,33444.0,214526.0,21203.99999999998,3.0,1.0,Child to Parent,1.0,3280.0,COCO - 000000240323.jpg,10.543178658209456,0.1849246231155779
33446.0,33445.0,214526.0,24055.999999999996,3.0,2.0,Child to Parent,1.0,3280.0,COCO - 000000240323.jpg,10.543178658209456,0.0
33457.0,33456.0,75997.99784541142,20000.0,1.0,0.0,Child to Parent,1.0,3283.0,EVA - 60459.jpg,0.0,0.9118807540552389
33561.0,33562.0,38012.0,1804.0,0.0,1.0,Parent to Child,1.0,3292.0,BSD - 227040.jpg,0.0,0.0
33622.0,33621.0,188070.9964111746,53459.99950647354,1.0,0.0,Child to Parent,1.0,3301.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.053563523683045594
33649.0,33648.0,50320.0,25212.0,1.0,0.0,Child to Parent,0.939235284785023,3304.0,EVA - 345387.jpg,90.0,0.07063197026022305
33691.0,33690.0,128544.0,37026.0,1.0,0.0,Child to Parent,1.0,3310.0,joan-hernandez-pijuan_iris-blau-1997.jpg,0.0,0.912067352666043
33704.0,33707.0,59262.0,4134.0,0.0,3.0,Parent to Child,1.0,3310.0,alexandre-benois_versailles-greenhouse(1).jpg,90.0,0.0
33719.0,33718.0,174386.0,43800.0,1.0,0.0,Child to Parent,1.0,3310.0,horia-bernea_prapor.jpg,0.0,0.8208835341365461
33734.0,33731.0,47039.99999999998,8881.0,3.0,0.0,Child to Parent,0.8444874379966986,3310.0,albrecht-durer_saint-john-s-church-1489.jpg,73.30075576600638,0.1267605633802817
33739.0,33737.0,83622.0,4424.0,2.0,0.0,Child to Parent,1.0,3310.0,giuseppe-arcimboldo_the-dinner(1).jpg,0.0,0.0
33744.0,33741.0,65792.0,16724.0,4.0,1.0,Child to Parent,0.847972972972973,3310.0,hiro-yamagata_marriage-1986.jpg,90.0,0.0
33744.0,33742.0,65792.0,3842.0,4.0,2.0,Child to Parent,1.0,3310.0,hiro-yamagata_marriage-1986.jpg,90.0,0.0
33862.0,33865.0,8280.0,2970.0,0.0,3.0,Parent to Child,1.0,3322.0,anna-ostroumova-lebedeva_academy-of-arts-1922-1.jpg,0.0,0.9184027777777778
33895.0,33896.0,42028.0,42028.0,0.0,1.0,Parent to Child,1.0,3322.0,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,90.0,0.06652006597031336
33897.0,33895.0,225951.0,42028.0,2.0,0.0,Child to Parent,1.0,3322.0,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,90.0,1.0
33897.0,33896.0,225951.0,42028.0,2.0,1.0,Child to Parent,1.0,3322.0,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,90.0,0.040239441303624876
34049.0,34048.0,25750.0,12500.0,1.0,0.0,Child to Parent,0.956,3349.0,hans-hofmann_bird-cage-variation-ii-1958.jpg,0.0,0.541913632514818
34071.0,34072.0,15846.0,15846.0,0.0,1.0,Parent to Child,0.9876625015776852,3352.0,EVA - 13565.jpg,0.0,0.9964956992672825
34077.0,34078.0,181305.0,12896.0,0.0,1.0,Parent to Child,0.9717741935483871,3352.0,EVA - 41389.jpg,90.0,0.0
34092.0,34093.0,146780.99740329394,146780.9974032939,0.0,1.0,Parent to Child,0.9921464631475175,3361.0,paul-feeley_untitled.jpg,90.0,0.03112940571134551
34201.0,34199.0,74403.99999999997,3072.0,2.0,0.0,Child to Parent,1.0,3370.0,giuseppe-arcimboldo_the-dinner(1).jpg,113.30991031434053,0.16560509554140126
34206.0,34207.0,186200.0,186200.0,0.0,1.0,Parent to Child,0.9900993555316864,3370.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.02754381971318006
34208.0,34209.0,264654.0,264653.99999999994,0.0,1.0,Parent to Child,0.9713810989138123,3370.0,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,90.88826068394934,0.0215149359886202
34218.0,34217.0,166770.0,84693.0,1.0,0.0,Child to Parent,0.9892966360856269,3370.0,anna-ostroumova-lebedeva_alley-in-tsarskoe-selo-1905.jpg,0.0,0.8182819383259912
34219.0,34220.0,42400.0,42400.0,0.0,1.0,Parent to Child,0.9858490566037735,3370.0,horia-bernea_prapor.jpg,45.47942205021903,0.7242437527400263
34221.0,34219.0,69653.99999999997,42400.0,2.0,0.0,Child to Parent,0.9745408626302133,3370.0,horia-bernea_prapor.jpg,45.47942205021903,0.0797895659798334
34222.0,34219.0,254000.0,42400.0,3.0,0.0,Child to Parent,1.0,3370.0,horia-bernea_prapor.jpg,45.47942205021903,0.0530469092503288
34221.0,34220.0,69653.99999999997,42400.0,2.0,1.0,Child to Parent,0.9752568424490851,3370.0,horia-bernea_prapor.jpg,45.47942205021903,0.08066637439719421
